<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.06.07	1841.13	1855.55	1837.04	1852.13	58179	0	7
2022.06.08	1852.67	1859.59	1844.53	1852.48	48959	0	7
2022.06.09	1852.94	1855.32	1840.01	1848.02	50842	0	7
2022.06.10	1847.73	1875.88	1825.02	1870.86	65342	0	7
2022.06.13	1877.96	1879.00	1819.13	1819.57	85237	0	7
2022.06.14	1815.40	1831.60	1805.09	1809.00	79520	0	7
2022.06.15	1807.58	1841.78	1807.48	1834.59	87847	0	7
2022.06.16	1833.12	1857.24	1815.38	1857.02	81420	0	7
2022.06.17	1853.51	1853.54	1833.88	1841.10	71449	0	7
2022.06.20	1836.06	1845.98	1834.65	1838.34	43685	0	7
2022.06.21	1837.73	1843.61	1828.58	1833.00	60577	0	7
2022.06.22	1832.42	1847.77	1823.34	1837.87	66537	0	7
2022.06.23	1837.46	1846.02	1822.49	1823.57	65611	0	7
2022.06.24	1823.99	1831.71	1816.90	1826.26	66941	0	7
2022.06.27	1836.07	1841.00	1820.75	1823.11	61129	0	7
2022.06.28	1822.59	1829.49	1818.46	1819.88	58203	0	7
2022.06.29	1819.35	1832.89	1811.99	1817.92	60690	0	7
2022.06.30	1818.11	1824.99	1802.72	1806.77	63841	0	7
2022.07.01	1806.88	1809.29	1784.49	1807.42	75298	0	7
2022.07.04	1809.78	1814.20	1803.95	1807.55	36882	0	7
2022.07.05	1807.73	1812.08	1763.91	1765.91	66893	0	7
2022.07.06	1766.97	1772.88	1732.26	1738.63	77355	0	7
2022.07.07	1740.16	1749.10	1736.45	1740.42	62428	0	7
2022.07.08	1740.70	1752.19	1732.97	1741.76	62967	0	7
2022.07.11	1741.03	1744.49	1731.24	1733.28	62762	0	13
2022.07.12	1733.43	1744.13	1723.13	1725.93	72878	0	13
2022.07.13	1725.53	1745.30	1707.30	1734.84	81228	0	13
2022.07.14	1735.79	1736.07	1697.41	1710.57	92766	0	7
2022.07.15	1710.97	1716.53	1699.11	1706.51	75340	0	7
2022.07.18	1706.89	1723.89	1706.53	1708.99	67170	0	7
2022.07.19	1709.88	1718.44	1705.32	1711.59	60949	0	7
2022.07.20	1711.15	1714.40	1692.47	1696.21	61752	0	7
2022.07.21	1696.57	1720.07	1680.85	1719.16	66227	0	7
2022.07.22	1718.13	1739.22	1712.86	1722.84	66881	0	7
2022.07.25	1725.98	1736.23	1714.72	1719.19	64111	0	7
2022.07.26	1718.98	1728.17	1713.64	1716.94	61689	0	7
2022.07.27	1717.35	1740.18	1711.46	1734.16	64591	0	7
2022.07.28	1734.24	1757.05	1733.96	1756.44	78394	0	7
2022.07.29	1755.28	1767.87	1752.09	1765.40	76683	0	7
2022.08.01	1765.09	1775.06	1758.31	1772.44	72039	0	7
2022.08.02	1771.72	1788.00	1760.45	1761.50	80657	0	7
2022.08.03	1761.90	1772.80	1754.27	1765.23	71647	0	7
2022.08.04	1765.43	1794.90	1763.15	1790.76	66144	0	7
2022.08.05	1790.70	1794.85	1764.97	1774.01	70103	0	7
2022.08.08	1773.11	1790.03	1771.18	1788.47	56649	0	7
2022.08.09	1788.56	1800.36	1783.20	1793.72	55154	0	7
2022.08.10	1794.09	1807.95	1786.96	1791.88	61858	0	7
2022.08.11	1792.63	1799.26	1783.46	1789.17	63817	0	7
2022.08.12	1789.79	1802.12	1784.91	1801.00	59982	0	7
2022.08.15	1801.53	1801.74	1772.95	1778.90	59899	0	7
2022.08.16	1779.41	1783.13	1771.44	1775.08	55262	0	7
2022.08.17	1775.78	1782.27	1759.83	1762.40	67233	0	7
2022.08.18	1762.49	1772.39	1755.34	1758.65	59639	0	7
2022.08.19	1758.85	1759.18	1745.57	1746.58	61591	0	7
2022.08.22	1745.58	1749.01	1727.72	1734.89	61160	0	7
2022.08.23	1735.83	1754.02	1730.80	1747.93	61626	0	7
2022.08.24	1747.41	1755.82	1742.47	1751.59	59694	0	7
2022.08.25	1751.35	1765.41	1749.88	1758.14	58352	0	7
2022.08.26	1758.12	1758.76	1734.15	1738.58	66361	0	7
2022.08.29	1734.82	1745.41	1720.32	1737.32	62748	0	7
2022.08.30	1737.87	1740.49	1721.19	1724.08	61244	0	7
2022.08.31	1723.04	1726.52	1709.54	1710.49	64999	0	7
2022.09.01	1711.01	1711.37	1688.76	1696.35	67183	0	7
2022.09.02	1697.24	1717.96	1694.99	1711.61	60720	0	7
2022.09.05	1711.13	1715.78	1707.69	1711.84	36119	0	7
2022.09.06	1710.59	1726.72	1699.80	1701.37	66611	0	7
2022.09.07	1702.12	1719.24	1691.38	1715.16	65150	0	7
2022.09.08	1718.40	1728.14	1703.91	1708.73	69107	0	7
2022.09.09	1708.58	1729.47	1708.42	1716.30	63223	0	7
2022.09.12	1718.22	1735.07	1711.91	1724.90	62710	0	7
2022.09.13	1724.71	1731.82	1697.07	1702.51	68819	0	0
2022.09.14	1701.11	1707.05	1693.61	1696.52	72559	0	7
2022.09.15	1697.42	1698.19	1660.28	1664.38	64095	0	7
2022.09.16	1664.77	1680.24	1654.06	1675.08	66880	0	7
2022.09.19	1674.33	1679.91	1659.63	1675.85	54770	0	7
2022.09.20	1675.55	1679.40	1659.93	1663.67	60624	0	7
2022.09.21	1664.88	1687.95	1654.02	1674.02	67833	0	7
2022.09.22	1671.54	1684.88	1655.66	1671.53	83440	0	7
2022.09.23	1671.37	1675.82	1639.74	1643.97	76421	0	7
2022.09.26	1643.02	1649.77	1621.08	1624.08	92857	0	7
2022.09.27	1623.66	1642.37	1623.60	1629.11	77748	0	7
2022.09.28	1629.82	1662.67	1614.75	1659.69	89800	0	7
2022.09.29	1658.71	1664.88	1641.46	1660.44	85230	0	7
2022.09.30	1661.25	1675.39	1659.20	1661.06	80381	0	7
2022.10.03	1664.20	1701.44	1659.68	1698.49	78692	0	7
2022.10.04	1699.03	1729.38	1695.12	1725.69	80580	0	7
2022.10.05	1724.81	1727.79	1700.51	1717.22	75226	0	7
2022.10.06	1715.94	1725.54	1706.91	1713.06	74664	0	7
2022.10.07	1711.67	1714.79	1690.53	1694.36	70956	0	7
2022.10.10	1696.18	1699.77	1665.63	1667.94	82098	0	7
2022.10.11	1668.47	1683.94	1660.99	1666.29	105231	0	7
2022.10.12	1666.39	1678.24	1661.33	1672.83	101599	0	7
2022.10.13	1673.68	1682.45	1642.33	1666.11	113161	0	7
2022.10.14	1665.68	1671.68	1640.15	1644.09	116234	0	7
2022.10.17	1646.05	1668.42	1644.07	1650.54	91405	0	7
2022.10.18	1650.44	1660.83	1645.80	1651.90	94861	0	7
2022.10.19	1651.93	1654.41	1627.66	1628.92	94698	0	7
2022.10.20	1629.36	1645.63	1622.45	1627.87	101192	0	7
2022.10.21	1628.10	1657.09	1617.22	1656.51	122824	0	7
2022.10.24	1659.82	1670.62	1643.88	1649.70	115197	0	7
2022.10.25	1649.90	1662.30	1638.26	1652.95	94895	0	7
2022.10.26	1652.25	1674.86	1649.71	1664.41	98100	0	7
2022.10.27	1664.17	1670.72	1654.79	1661.37	104363	0	7
2022.10.28	1662.01	1666.98	1637.97	1644.88	100643	0	7
2022.10.31	1643.64	1645.63	1631.68	1633.18	75065	0	7
2022.11.01	1632.55	1656.93	1630.54	1646.83	99767	0	7
2022.11.02	1646.32	1669.55	1634.98	1635.10	94890	0	7
2022.11.03	1634.30	1640.92	1616.60	1629.33	99771	0	7
2022.11.04	1629.05	1681.73	1628.80	1680.54	115211	0	7
2022.11.07	1675.31	1681.83	1666.87	1674.68	93276	0	7
2022.11.08	1674.42	1716.86	1664.71	1712.48	96616	0	7
2022.11.09	1711.59	1722.31	1702.15	1706.27	107276	0	7
2022.11.10	1705.87	1757.26	1703.79	1754.75	111691	0	7
2022.11.11	1753.06	1772.76	1747.22	1771.01	113863	0	7
2022.11.14	1763.69	1775.05	1753.23	1771.76	101427	0	7
2022.11.15	1770.28	1786.52	1767.00	1778.11	125967	0	7
2022.11.16	1777.79	1785.04	1770.32	1773.65	108993	0	7
2022.11.17	1773.24	1774.72	1754.44	1760.59	102565	0	7
2022.11.18	1760.30	1767.64	1747.51	1749.86	88594	0	7
2022.11.21	1751.23	1752.99	1732.50	1738.27	93270	0	7
2022.11.22	1738.97	1749.69	1737.05	1740.15	85516	0	7
2022.11.23	1739.87	1753.33	1723.80	1749.56	97814	0	0
2022.11.24	1749.55	1758.63	1749.01	1755.27	57631	0	7
2022.11.25	1754.83	1761.15	1745.92	1756.10	71165	0	7
2022.11.28	1753.19	1763.73	1739.61	1740.75	94437	0	7
2022.11.29	1740.88	1759.02	1740.31	1749.70	94793	0	7
2022.11.30	1749.00	1769.90	1744.84	1768.27	106147	0	7
2022.12.01	1769.78	1804.00	1769.39	1803.03	112268	0	7
2022.12.02	1802.29	1804.42	1778.47	1797.82	104666	0	7
2022.12.05	1794.67	1809.95	1765.81	1768.54	104258	0	7
2022.12.06	1767.86	1780.88	1767.31	1771.01	91545	0	7
2022.12.07	1770.76	1790.47	1768.72	1786.08	101780	0	7
2022.12.08	1786.10	1794.85	1781.45	1789.19	89719	0	7
2022.12.09	1789.69	1806.10	1788.45	1796.64	92751	0	7
2022.12.12	1795.93	1796.65	1777.47	1781.05	79425	0	7
2022.12.13	1780.97	1824.45	1780.83	1810.45	113652	0	0
2022.12.14	1810.55	1814.09	1795.26	1807.21	105209	0	7
2022.12.15	1807.06	1808.62	1773.69	1776.61	113873	0	7
2022.12.16	1776.20	1794.29	1774.28	1792.26	94903	0	7
2022.12.19	1792.18	1798.67	1783.87	1787.31	80604	0	7
2022.12.20	1787.23	1821.11	1784.56	1817.88	122920	0	7
2022.12.21	1817.78	1823.79	1811.83	1814.13	81806	0	7
2022.12.22	1813.86	1820.45	1784.81	1792.51	94432	0	7
2022.12.23	1792.84	1803.20	1791.15	1798.00	81346	0	7
2022.12.27	1800.59	1833.29	1800.17	1813.86	77776	0	7
2022.12.28	1813.48	1814.50	1796.99	1804.00	77619	0	7
2022.12.29	1804.85	1820.16	1804.35	1815.01	73400	0	7
2022.12.30	1814.53	1825.94	1813.34	1824.51	77620	0	7
2023.01.03	1827.97	1849.94	1823.71	1839.48	119259	0	7
2023.01.04	1838.37	1865.11	1836.10	1854.12	120022	0	7
2023.01.05	1854.68	1859.01	1825.06	1833.22	109351	0	7
2023.01.06	1831.69	1869.84	1831.30	1865.97	98943	0	7
2023.01.09	1866.26	1881.59	1866.26	1871.51	98770	0	7
2023.01.10	1870.45	1880.72	1867.83	1877.26	91463	0	7
2023.01.11	1877.10	1886.62	1867.10	1876.31	84420	0	7
2023.01.12	1877.00	1901.54	1871.02	1897.10	109093	0	7
2023.01.13	1895.89	1921.86	1892.23	1920.39	103156	0	7
2023.01.16	1918.21	1928.95	1910.83	1914.42	65961	0	7
2023.01.17	1916.27	1918.99	1903.78	1908.33	96460	0	7
2023.01.18	1908.19	1925.84	1896.58	1903.74	118140	0	7
2023.01.19	1903.24	1935.15	1900.94	1931.53	106495	0	7
2023.01.20	1932.07	1937.51	1920.69	1926.83	90110	0	7
2023.01.23	1924.23	1935.52	1911.37	1931.31	87263	0	7
2023.01.24	1930.97	1942.43	1917.15	1937.34	90818	0	7
2023.01.25	1937.32	1948.07	1919.86	1946.07	86487	0	7
2023.01.26	1946.43	1949.15	1918.62	1929.41	97278	0	7
2023.01.27	1929.16	1935.02	1916.69	1927.94	81606	0	7
2023.01.30	1926.75	1934.49	1920.66	1922.76	101386	0	7
2023.01.31	1922.54	1931.12	1900.76	1927.82	108370	0	7
2023.02.01	1927.45	1954.51	1920.52	1950.39	114325	0	7
2023.02.02	1953.05	1959.72	1911.29	1912.49	137572	0	7
2023.02.03	1912.98	1918.54	1861.42	1865.71	134643	0	7
2023.02.06	1864.22	1881.25	1863.05	1867.32	109664	0	7
2023.02.07	1867.56	1884.37	1864.92	1873.91	124319	0	7
2023.02.08	1872.82	1886.30	1869.05	1875.58	97993	0	7
2023.02.09	1874.83	1890.24	1858.93	1861.60	105614	0	7
2023.02.10	1862.16	1872.22	1852.71	1864.81	110652	0	7
2023.02.13	1864.07	1866.55	1850.47	1853.54	86014	0	7
2023.02.14	1853.55	1870.56	1843.27	1854.48	117226	0	7
2023.02.15	1853.53	1860.07	1829.95	1836.45	103482	0	7
2023.02.16	1836.50	1845.30	1827.63	1837.42	105427	0	7
2023.02.17	1835.34	1843.59	1818.91	1841.89	101065	0	7
2023.02.20	1841.21	1847.45	1837.22	1841.33	50330	0	7
2023.02.21	1842.13	1843.83	1830.23	1834.60	100298	0	7
2023.02.22	1834.92	1846.04	1823.55	1824.99	98125	0	7
2023.02.23	1825.46	1833.74	1817.39	1822.61	92621	0	7
2023.02.24	1822.65	1827.79	1808.93	1810.72	102507	0	7
2023.02.27	1811.80	1820.14	1806.65	1817.16	93677	0	7
2023.02.28	1817.29	1831.13	1804.63	1827.13	94284	0	7
2023.03.01	1826.82	1844.60	1823.02	1837.09	102871	0	7
2023.03.02	1837.50	1839.01	1829.96	1835.98	99493	0	7
2023.03.03	1836.20	1856.36	1836.20	1855.03	84740	0	7
2023.03.06	1853.71	1858.24	1845.10	1846.86	79465	0	7
2023.03.07	1846.00	1851.61	1812.71	1813.47	103492	0	7
2023.03.08	1813.95	1824.25	1809.33	1813.55	89129	0	7
2023.03.09	1814.48	1835.59	1811.91	1830.82	87245	0	7
2023.03.10	1830.86	1870.13	1827.73	1868.04	138236	0	7
2023.03.13	1882.66	1914.56	1871.50	1913.69	198639	0	7
2023.03.14	1911.97	1914.11	1895.39	1903.50	149500	0	7
2023.03.15	1904.28	1937.35	1885.67	1917.98	175364	0	7
2023.03.16	1919.02	1933.48	1907.49	1919.71	155949	0	7
2023.03.17	1919.77	1987.76	1918.25	1984.73	153625	0	7
2023.03.20	1985.24	2009.75	1965.82	1978.61	174406	0	7
2023.03.21	1978.75	1985.16	1935.37	1939.84	117344	0	7
2023.03.22	1939.62	1978.81	1934.23	1967.18	124451	0	7
2023.03.23	1967.69	2003.31	1964.42	1993.51	136140	0	7
2023.03.24	1992.59	2002.96	1975.17	1976.78	132166	0	7
2023.03.27	1976.58	1978.69	1944.00	1955.78	105489	0	7
2023.03.28	1957.52	1975.29	1949.14	1973.51	94172	0	7
2023.03.29	1973.97	1974.30	1958.68	1963.39	89202	0	7
2023.03.30	1963.88	1984.28	1955.35	1980.48	99062	0	7
2023.03.31	1980.03	1987.52	1966.87	1968.81	106391	0	7
2023.04.03	1966.24	1990.51	1949.73	1983.94	109693	0	7
2023.04.04	1985.32	2024.96	1976.93	2020.82	113856	0	7
2023.04.05	2021.08	2032.07	2009.97	2020.40	106209	0	7
2023.04.06	2021.07	2021.32	2000.83	2007.15	99759	0	7
2023.04.10	1997.06	2006.40	1981.61	1991.46	80091	0	7
2023.04.11	1991.12	2007.45	1988.77	2003.10	88677	0	7
2023.04.12	2003.09	2028.33	2001.30	2014.67	105382	0	7
2023.04.13	2014.39	2048.68	2013.94	2040.60	101875	0	7
2023.04.14	2040.11	2047.38	1992.33	2004.18	104795	0	7
2023.04.17	2000.95	2015.03	1981.18	1994.77	97614	0	7
2023.04.18	1994.52	2011.82	1991.26	2004.74	83874	0	7
2023.04.19	2005.12	2008.19	1969.22	1994.93	113917	0	7
2023.04.20	1994.07	2012.28	1990.40	2004.30	91772	0	7
2023.04.21	2003.99	2005.56	1971.59	1983.18	92515	0	7
2023.04.24	1982.18	1990.83	1974.05	1989.35	91331	0	7
2023.04.25	1991.34	2003.85	1976.08	1996.35	118766	0	7
2023.04.26	1996.91	2009.30	1983.33	1988.95	124003	0	7
2023.04.27	1989.63	2003.22	1973.98	1987.50	102834	0	7
2023.04.28	1987.42	1994.95	1976.15	1989.27	108169	0	7
2023.05.01	1989.79	2006.00	1977.06	1981.67	89241	0	7
2023.05.02	1981.55	2019.34	1978.37	2016.23	100273	0	7
2023.05.03	2016.15	2038.00	2007.06	2037.75	110791	0	7
2023.05.04	2062.40	2062.82	2030.27	2050.37	145670	0	7
