<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.23	64.203	65.083	63.438	65.030	32361	0	20
2025.05.26	65.174	65.266	64.479	64.751	17384	0	20
2025.05.27	64.656	65.040	63.520	64.297	26094	0	20
2025.05.28	64.498	65.575	64.052	64.852	23335	0	20
2025.05.29	65.185	66.003	63.640	63.877	26074	0	20
2025.05.30	63.861	64.583	62.591	63.200	31729	0	20
2025.06.02	64.372	66.167	64.287	65.614	31913	0	20
2025.06.03	65.613	66.365	64.933	66.075	25486	0	20
2025.06.04	65.883	66.346	64.673	65.270	28042	0	20
2025.06.05	65.156	66.224	65.009	65.636	18168	0	20
2025.06.06	65.607	67.024	65.184	66.981	20845	0	20
2025.06.09	66.776	67.428	66.378	67.418	15231	0	20
2025.06.10	67.421	68.266	66.766	66.862	22330	0	20
2025.06.11	66.827	70.227	66.739	70.055	30355	0	20
2025.06.12	70.282	70.497	68.612	70.402	37363	0	20
2025.06.13	71.627	78.717	71.547	74.955	102344	0	21
2025.06.16	75.479	75.664	70.819	73.142	57863	0	20
2025.06.17	74.694	77.049	72.799	76.922	60892	0	20
2025.06.18	76.845	77.565	74.560	76.288	61930	0	20
2025.06.19	76.435	79.130	75.775	78.875	39400	0	20
2025.06.20	77.256	77.591	75.641	77.303	53080	0	20
2025.06.23	79.037	79.372	70.095	70.375	72570	0	20
2025.06.24	68.813	70.203	66.833	67.827	64064	0	20
2025.06.25	67.835	68.594	67.315	67.610	34418	0	20
2025.06.26	67.517	68.839	67.301	67.716	31506	0	20
2025.06.27	67.893	68.347	67.165	67.482	27239	0	20
2025.06.30	67.120	68.133	66.865	67.505	26686	0	20
2025.07.01	67.516	68.400	67.242	68.156	24370	0	20
2025.07.02	68.042	70.077	67.817	69.917	25033	0	20
2025.07.03	69.758	69.981	69.168	69.738	24440	0	20
2025.07.04	69.645	69.685	68.558	69.285	15008	0	20
2025.07.07	68.331	70.641	68.038	70.303	26789	0	20
2025.07.08	70.104	71.344	69.734	70.648	21486	0	20
2025.07.09	70.540	71.340	70.248	70.774	21362	0	20
2025.07.10	70.571	71.069	69.135	69.466	24123	0	20
2025.07.11	69.477	71.261	69.120	71.176	22836	0	20
2025.07.14	70.986	71.990	69.558	69.615	26763	0	20
2025.07.15	69.546	69.844	69.036	69.316	26922	0	20
2025.07.16	69.357	69.483	68.115	69.077	24935	0	20
2025.07.17	69.169	69.989	68.638	69.943	21648	0	20
2025.07.18	69.820	71.104	69.474	69.614	27579	0	20
2025.07.21	69.548	69.853	68.651	69.212	21936	0	20
2025.07.22	69.269	69.294	68.318	68.964	26119	0	20
2025.07.23	69.055	69.230	68.180	68.855	24930	0	20
2025.07.24	68.914	69.619	68.568	69.368	30379	0	20
2025.07.25	69.368	69.807	68.337	68.372	24854	0	20
2025.07.28	68.564	70.453	68.538	70.308	22072	0	20
2025.07.29	70.197	72.925	69.912	72.505	20991	0	20
2025.07.30	72.431	73.531	71.625	73.390	27715	0	20
2025.07.31	73.405	73.485	71.677	72.469	24685	0	20
2025.08.01	72.401	72.623	70.066	70.088	33431	0	20
2025.08.04	69.848	70.542	68.572	69.254	25417	0	20
2025.08.05	69.381	69.418	68.066	68.223	23842	0	20
2025.08.06	68.326	69.684	66.744	67.252	29572	0	20
2025.08.07	67.428	68.148	66.765	66.885	22875	0	20
2025.08.08	66.867	67.667	65.997	66.588	26710	0	20
2025.08.11	66.523	67.498	66.198	67.095	21719	0	20
2025.08.12	67.191	67.411	66.341	66.483	22117	0	20
2025.08.13	66.492	66.650	65.345	66.052	21270	0	20
2025.08.14	66.136	67.291	65.879	67.201	20327	0	20
2025.08.15	67.239	67.335	66.012	66.439	21604	0	20
2025.08.18	65.716	67.014	65.509	66.736	21765	0	20
2025.08.19	66.692	66.715	65.779	66.189	20136	0	20
2025.08.20	66.228	67.213	65.978	67.083	19305	0	20
2025.08.21	67.122	67.915	66.865	67.717	18914	0	20
2025.08.22	67.740	68.083	67.510	67.920	21260	0	20
2025.08.25	67.821	69.031	67.594	68.756	14845	0	20
2025.08.26	68.601	68.626	67.136	67.313	18063	0	20
2025.08.27	67.385	68.010	66.898	67.715	17006	0	20
2025.08.28	67.605	68.550	67.305	68.157	17829	0	20
2025.08.29	68.028	68.404	67.772	67.884	14744	0	20
2025.09.01	67.804	68.779	67.539	68.589	9455	0	20
2025.09.02	68.651	69.932	68.469	69.476	21200	0	20
2025.09.03	69.493	69.623	67.781	67.883	24010	0	20
2025.09.04	67.760	67.775	66.713	67.165	20456	0	20
2025.09.05	67.107	67.405	65.425	65.972	20896	0	20
2025.09.08	66.161	67.331	66.031	66.503	18085	0	20
2025.09.09	66.525	67.653	66.405	66.760	18374	0	20
2025.09.10	67.034	68.034	66.931	67.826	16791	0	20
2025.09.11	67.853	67.853	66.396	66.538	16952	0	20
2025.09.12	66.448	68.398	65.931	67.100	20087	0	20
2025.09.15	67.161	68.006	67.161	67.661	14783	0	10
2025.09.16	67.653	68.843	67.163	68.653	16284	0	10
2025.09.17	68.645	68.698	67.763	68.065	17919	0	10
2025.09.18	68.077	68.535	67.317	67.617	20713	0	10
2025.09.19	67.529	67.674	66.542	66.729	17583	0	10
2025.09.22	66.899	67.352	65.992	66.654	14582	0	10
2025.09.23	66.676	68.039	66.121	67.836	18713	0	10
2025.09.24	67.839	69.116	67.404	68.923	17289	0	10
2025.09.25	68.820	69.425	68.263	69.340	18715	0	10
2025.09.26	69.352	70.435	68.847	69.352	17105	0	10
2025.09.29	69.138	69.464	67.204	67.253	19697	0	10
2025.09.30	67.175	67.335	66.143	66.560	21788	0	10
2025.10.01	66.697	67.047	65.535	65.852	20679	0	10
2025.10.02	66.302	66.349	64.469	64.774	20369	0	10
2025.10.03	64.709	65.454	64.659	64.911	17864	0	10
2025.10.06	65.655	66.162	65.155	65.882	18122	0	10
2025.10.07	65.864	66.208	64.912	66.159	17171	0	10
2025.10.08	66.139	66.891	66.139	66.431	15484	0	10
2025.10.09	66.051	66.911	65.301	65.523	20325	0	10
2025.10.10	65.575	65.675	62.843	62.860	27050	0	10
2025.10.13	63.769	64.219	63.339	63.711	23430	0	10
2025.10.14	63.773	63.873	61.761	62.553	29302	0	10
2025.10.15	62.537	62.697	62.254	62.474	5154	0	10
